_id,FREQ,PAESE_PARTNER,TIPO_DATO,TIME_PERIOD,OBS_VALUE
679ca8b05d4d212799f4fb4f,M,WORLD,TBV,2022-12-01,685
679ca8b05d4d212799f4fb50,M,WORLD,TBV,2023-01-01,-4969
679ca8b05d4d212799f4fb51,M,WORLD,TBV,2023-02-01,2507
679ca8b05d4d212799f4fb52,M,WORLD,TBV,2023-03-01,3501
679ca8b05d4d212799f4fb53,M,WORLD,TBV,2023-04-01,313
679ca8b05d4d212799f4fb54,M,WORLD,TBV,2023-05-01,4822
679ca8b05d4d212799f4fb55,M,WORLD,TBV,2023-06-01,3836
679ca8b05d4d212799f4fb56,M,WORLD,TBV,2023-07-01,5665
679ca8b05d4d212799f4fb57,M,WORLD,TBV,2023-08-01,2323
679ca8b05d4d212799f4fb58,M,WORLD,TBV,2023-09-01,2132
679ca8b05d4d212799f4fb59,M,WORLD,TBV,2023-10-01,4495
679ca8b05d4d212799f4fb5a,M,WORLD,TBV,2023-11-01,4053
679ca8b05d4d212799f4fb5b,M,WORLD,TBV,2023-12-01,5333
679ca8b05d4d212799f4fb5c,M,WORLD,TBV,2024-01-01,2495
679ca8b05d4d212799f4fb5d,M,WORLD,TBV,2024-02-01,6000
679ca8b05d4d212799f4fb5e,M,WORLD,TBV,2024-03-01,4296
679ca8b05d4d212799f4fb5f,M,WORLD,TBV,2024-04-01,4829
679ca8b05d4d212799f4fb60,M,WORLD,TBV,2024-05-01,6377
679ca8b05d4d212799f4fb61,M,WORLD,TBV,2024-06-01,5150
679ca8b05d4d212799f4fb62,M,WORLD,TBV,2024-07-01,6817
679ca8b05d4d212799f4fb63,M,WORLD,TBV,2024-08-01,1335
679ca8b05d4d212799f4fb64,M,WORLD,TBV,2024-09-01,2583
679ca8b05d4d212799f4fb65,M,WORLD,TBV,2024-10-01,5067
679ca8b05d4d212799f4fb66,M,WORLD,TBV,2024-11-01,4218
